id,outcome_id,timestamp_signal,pair,symbol,direction,expiry,entry_price,pattern_winner,final_score,raw_pattern_score,direction_gap,regime,countertrend,n_bars_15s,n_bars_1m,n_bars_5m,score_gap,filter_penalty,nearest_support,dist_to_support_pct,nearest_resistance,dist_to_resistance_pct,level_count_sup,level_count_res,impulse_len,pullback_len,retracement_pct,confirm_ratio,lr_level_price,lr_touches,lr_fresh,lr_wick_ratio,lr_room_pct,fb_level_price,fb_side,fb_reclaim_type,fb_bars_ago,no_room_decision,opposite_level_class,dead_market,exhaustion,noisy,range_penalty,close_price,result,pnl_pct,resolved_at,source
931,,2026-03-25T18:03:45.961018,AUD/CHF OTC,#AUDCHF_otc,BUY,1m,0.55114,level_bounce,,,,RANGE,0,,,,,,0.55076,0.0689,0.552071,0.169,3,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.55225,WIN,0.2014,2026-03-25T18:05:25.919607,paper
930,,2026-03-25T18:02:05.894709,EUR/USD OTC,#EURUSD_otc,BUY,1m,1.13898,ema_bounce,,,,TRENDING_UP,0,,,,,,1.136711,0.1992,1.13908,0.0088,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.13879,LOSS,-0.01668,2026-03-25T18:03:45.955815,paper
929,,2026-03-25T18:02:05.898810,NZD/JPY OTC,#NZDJPY_otc,SELL,1m,98.747,ema_bounce,,,,TRENDING_DOWN,0,,,,,,98.724,0.0233,99.021815,0.2783,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,98.67,WIN,0.07798,2026-03-25T18:03:45.956044,paper
928,,2026-03-25T18:01:15.855176,CAD/CHF OTC,#CADCHF_otc,BUY,1m,0.57322,ema_bounce,,,,RANGE,0,,,,,,0.573239,0.0,0.575224,0.3496,2,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.57203,LOSS,-0.2076,2026-03-25T18:02:55.897239,paper
927,,2026-03-25T18:01:15.854868,AUD/NZD OTC,#AUDNZD_otc,SELL,1m,1.17053,ema_bounce,,,,TRENDING_DOWN,0,,,,,,1.168701,0.1562,1.170738,0.0178,3,2,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.17398,LOSS,-0.29474,2026-03-25T18:02:55.897029,paper
926,,2026-03-25T18:01:15.854589,GBP/JPY OTC,#GBPJPY_otc,SELL,1m,235.435,ema_bounce,,,,TRENDING_DOWN,0,,,,,,234.88665,0.2329,235.72,0.1211,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,235.423,WIN,0.0051,2026-03-25T18:02:55.896886,paper
925,,2026-03-25T18:01:15.854241,EUR/JPY OTC,#EURJPY_otc,SELL,1m,184.813,ema_bounce,,,,RANGE,0,,,,,,184.84013,0.0,184.9386,0.068,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,184.77,WIN,0.02327,2026-03-25T18:02:55.896662,paper
924,,2026-03-25T18:01:15.857335,AUD/JPY OTC,#AUDJPY_otc,SELL,1m,110.657,ema_bounce,,,,RANGE,0,,,,,,110.549955,0.0967,110.702833,0.0414,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,110.628,WIN,0.02621,2026-03-25T18:02:55.897400,paper
923,,2026-03-25T18:01:15.857678,CHF/JPY OTC,#CHFJPY_otc,BUY,1m,210.491,ema_bounce,,,,RANGE,0,,,,,,210.354,0.0651,210.571889,0.0384,1,2,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,210.517,WIN,0.01235,2026-03-25T18:02:55.898355,paper
922,,2026-03-25T18:00:25.927440,AUD/USD OTC,#AUDUSD_otc,BUY,1m,0.70011,ema_bounce,,,,RANGE,0,,,,,,0.699126,0.1405,0.70083,0.1028,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.70015,WIN,0.00571,2026-03-25T18:02:05.893659,paper
921,,2026-03-25T18:00:25.929147,AED/CNY OTC,#AEDCNY_otc,BUY,1m,1.81224,ema_bounce,,,,TRENDING_UP,0,,,,,,1.80843,0.2102,1.81613,0.2147,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.81244,WIN,0.01104,2026-03-25T18:02:05.894011,paper
920,,2026-03-25T18:00:25.927875,AUD/CAD OTC,#AUDCAD_otc,BUY,1m,0.95007,ema_bounce,,,,RANGE,0,,,,,,0.948272,0.1893,0.950642,0.0602,1,6,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.95006,LOSS,-0.00105,2026-03-25T18:02:05.893877,paper
919,,2026-03-25T18:00:25.930913,USD/CHF OTC,#USDCHF_otc,SELL,1m,0.7767,ema_bounce,,,,RANGE,0,,,,,,0.775446,0.1614,0.776658,0.0,1,2,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.77685,LOSS,-0.01931,2026-03-25T18:02:05.894241,paper
918,,2026-03-25T17:59:35.898658,EUR/GBP OTC,#EURGBP_otc,SELL,1m,0.87668,ema_bounce,,,,TRENDING_DOWN,0,,,,,,0.87646,0.0251,0.878347,0.1902,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.87618,WIN,0.05703,2026-03-25T18:01:15.853244,paper
917,,2026-03-25T17:58:46.068898,AUD/CHF OTC,#AUDCHF_otc,BUY,1m,0.54967,ema_bounce,,,,TRENDING_UP,0,,,,,,0.548461,0.2199,0.550957,0.2341,2,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.5509,WIN,0.22377,2026-03-25T18:00:25.925278,paper
916,,2026-03-25T17:58:46.065386,GBP/USD OTC,#GBPUSD_otc,SELL,1m,1.34527,ema_bounce,,,,TRENDING_DOWN,0,,,,,,1.345445,0.0,1.346517,0.0927,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.34454,WIN,0.05426,2026-03-25T18:00:25.925095,paper
915,,2026-03-25T17:58:46.061648,EUR/CHF OTC,#EURCHF_otc,BUY,1m,0.93163,ema_bounce,,,,TRENDING_UP,0,,,,,,0.927962,0.3937,0.93216,0.0569,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.93148,LOSS,-0.0161,2026-03-25T18:00:25.924742,paper
914,,2026-03-25T17:58:46.063705,GBP/AUD OTC,#GBPAUD_otc,SELL,1m,1.9386,ema_bounce,,,,TRENDING_DOWN,0,,,,,,1.9373,0.0671,1.942949,0.2243,1,2,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.93751,WIN,0.05623,2026-03-25T18:00:25.924960,paper
913,,2026-03-25T17:58:46.069466,NZD/JPY OTC,#NZDJPY_otc,SELL,1m,98.76,ema_bounce,,,,RANGE,0,,,,,,98.645,0.1164,99.029286,0.2727,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,98.788,LOSS,-0.02835,2026-03-25T18:00:25.925518,paper
912,,2026-03-25T17:57:55.827442,CHF/JPY OTC,#CHFJPY_otc,SELL,1m,210.427,level_breakout,,,,TRENDING_DOWN,0,,,,,,210.354,0.0347,210.584857,0.075,1,2,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,210.454,LOSS,-0.01283,2026-03-25T17:59:35.894405,paper
911,,2026-03-25T17:57:05.869914,NZD/USD OTC,#NZDUSD_otc,BUY,1m,0.59958,ema_bounce,,,,RANGE,0,,,,,,0.598969,0.1019,0.599921,0.0569,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.59933,LOSS,-0.0417,2026-03-25T17:58:46.052607,paper
910,,2026-03-25T17:57:05.868038,AUD/NZD OTC,#AUDNZD_otc,BUY,1m,1.17394,ema_bounce,,,,TRENDING_UP,0,,,,,,1.17207,0.1593,1.17406,0.0102,3,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,1.17282,LOSS,-0.09541,2026-03-25T17:58:46.051823,paper
909,,2026-03-25T17:57:05.867215,AUD/USD OTC,#AUDUSD_otc,BUY,1m,0.70053,ema_bounce,,,,TRENDING_UP,0,,,,,,0.699199,0.1901,0.70083,0.0428,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,0.69994,LOSS,-0.08422,2026-03-25T17:58:46.051561,paper
908,,2026-03-25T17:57:05.868307,CAD/JPY OTC,#CADJPY_otc,SELL,1m,120.14,ema_bounce,,,,RANGE,0,,,,,,120.145882,0.0,120.304278,0.1367,1,2,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,120.125,WIN,0.01249,2026-03-25T17:58:46.052088,paper
907,,2026-03-25T17:56:15.919127,AUD/JPY OTC,#AUDJPY_otc,BUY,1m,110.737,ema_bounce,,,,RANGE,0,,,,,,110.553714,0.1655,110.767,0.0271,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,110.616,LOSS,-0.10927,2026-03-25T17:57:55.823890,paper
906,,2026-03-25T17:55:40.777834,GBP/JPY OTC,#GBPJPY_otc,BUY,1m,235.751,ema_bounce,,,,TRENDING_UP,0,,,,,,234.768905,0.4166,235.751,0.0,1,1,,,,,,,,,,,,,,n/a,n/a,0,0,0,0,235.651,LOSS,-0.04242,2026-03-25T17:57:05.865528,paper
